valley_precip_3m,year,valleyname,valley_precip_3m_scaled,valley_precip_3m_scaled_lagged,valley_precip,valley_precip_annual_scaled,valley_precip_annual_scaled_lagged
70059.81648521658,1997,avoca,0.44650144214875925,1.6294499495272101,168325.48638550736,-0.9496376002348333,0.7777306654236879
48885.196445932335,1998,avoca,-0.7161794132930904,0.44650144214875925,170022.7237115545,-0.9005230163313311,-0.9496376002348333
54946.9583610231,1999,avoca,-0.3833330851962019,-0.7161794132930904,198890.81140271193,-0.06513948258407616,-0.9005230163313311
63128.54167745418,2000,avoca,0.06591088100336374,-0.3833330851962019,216269.67794715933,0.4377694423763199,-0.06513948258407616
67482.05281617993,2001,avoca,0.3049585732669542,0.06591088100336374,210381.61457293754,0.26738090673418036,0.4377694423763199
34602.050535232636,2002,avoca,-1.5004551299313775,0.3049585732669542,141091.14866136396,-1.7377437446619195,0.26738090673418036
70163.22332912426,2003,avoca,0.4521794263350194,-1.5004551299313775,184882.78088412835,-0.4705032933306468,-1.7377437446619195
61164.34483120022,2004,avoca,-0.041941541624378124,0.4521794263350194,167666.1289690916,-0.968718058019939,-0.4705032933306468
62628.79601388025,2005,avoca,0.03847026036651138,-0.041941541624378124,218692.73334521783,0.5078877197818403,-0.968718058019939
48546.18054833877,2006,avoca,-0.7347944955515295,0.03847026036651138,168534.00809076466,-0.9436034077083154,0.5078877197818403
37432.853746787936,2007,avoca,-1.345018069266656,-0.7347944955515295,168362.50429684852,-0.94856637743965,-0.9436034077083154
54103.16824664276,2008,avoca,-0.4296649017851654,-1.345018069266656,166228.21501636953,-1.0103283528167568,-0.94856637743965
68555.1730887894,2009,avoca,0.36388271897699626,-0.4296649017851654,201036.23536520623,-0.0030552922369784016,-1.0103283528167568
77977.97176760739,2010,avoca,0.8812807930968081,0.36388271897699626,254013.8232281589,1.530007965427828,-0.0030552922369784016
56959.75752823397,2011,avoca,-0.27281194936360437,0.8812807930968081,309186.4523619555,3.126591237067108,1.530007965427828
57299.61497162556,2012,avoca,-0.2541506585221289,-0.27281194936360437,198710.00486396402,-0.07037165476256475,3.126591237067108
71700.78877383446,2013,avoca,0.5366058719211434,-0.2541506585221289,185323.54357244392,-0.45774852079260375,-0.07037165476256475
41781.28248869743,2014,avoca,-1.1062494472044226,0.5366058719211434,187700.5586017947,-0.38896255768228505,-0.45774852079260375
45317.87872532022,2015,avoca,-0.9120578758742007,-1.1062494472044226,160654.71755910592,-1.1716139928976688,-0.38896255768228505
109410.95937798261,2016,avoca,2.607240118748041,-0.9120578758742007,230665.31775708467,0.8543498748464534,-1.1716139928976688
54608.809228652346,2017,avoca,-0.4019005740938698,2.607240118748041,198154.64961970277,-0.08644250196932773,0.8543498748464534
37431.05952830545,2018,avoca,-1.345116588318058,-0.4019005740938698,168672.28053631,-0.9396020853687372,-0.08644250196932773
47357.117249578354,2019,avoca,-0.8000849768358399,-1.345116588318058,195158.49926454798,-0.17314497766168122,-0.9396020853687372
53377.92804294265,2020,avoca,-0.4694872409286529,-0.8000849768358399,200865.3421391458,-0.008000593380828095,-0.17314497766168122
61299.42856719729,2021,avoca,-0.034524205519457805,-0.4694872409286529,192782.5624190931,-0.24189974033078504,-0.008000593380828095
91015.24058175567,2022,avoca,1.5971464298514242,-0.034524205519457805,253818.072920013,1.5243433510654039,-0.24189974033078504
39871.78768845879,2023,avoca,-1.2110982257744427,1.5971464298514242,255251.06808733408,1.5658113062526855,1.5243433510654039
44074.29752783542,2024,avoca,-0.9803418898409466,-1.2110982257744427,210207.2495546358,0.26233513900930877,1.5658113062526855
249244.5413421103,1981,border rivers,0.1552778144051896,NA,NA,NA,NA
161451.3485502117,1982,border rivers,-0.6779848238439371,0.1552778144051896,1358639.7776427374,-0.2527373611593065,NA
298524.17052556685,1983,border rivers,0.6230005673830821,-0.6779848238439371,1785012.1261134334,1.4025914633218726,-0.2527373611593065
461552.5806563541,1984,border rivers,2.1703356034506625,0.6230005673830821,1940332.0157763832,2.005598415570296,1.4025914633218726
347556.70407872077,1985,border rivers,1.0883780866331858,2.1703356034506625,1260242.0534769471,-0.6347522588401664,2.005598415570296
293451.63005149295,1986,border rivers,0.574856077774745,1.0883780866331858,1302593.3943976606,-0.47032931811021755,-0.6347522588401664
240926.4779415215,1987,border rivers,0.07632942178063401,0.574856077774745,1375178.4700292884,-0.18852828586424905,-0.47032931811021755
359786.3995735262,1988,border rivers,1.2044525567477462,0.07632942178063401,1652297.8955755462,0.8873477050993487,-0.18852828586424905
156262.68982489037,1989,border rivers,-0.7272314148488215,1.2044525567477462,1276854.9082102096,-0.5702552589865797,0.8873477050993487
185609.04975862053,1990,border rivers,-0.44869928127724285,-0.7272314148488215,1641908.342415006,0.8470117713039048,-0.5702552589865797
144040.0134130431,1991,border rivers,-0.8432392654522575,-0.44869928127724285,1169567.3383980442,-0.9867836934772606,0.8470117713039048
216751.13640387316,1992,border rivers,-0.15312354865619754,-0.8432392654522575,1349001.881086998,-0.29015509716706234,-0.9867836934772606
291791.56259419286,1993,border rivers,0.5591000476640706,-0.15312354865619754,1152574.9107369876,-1.0527543301898605,-0.29015509716706234
110053.99394430881,1994,border rivers,-1.1658073296213167,0.5591000476640706,1099050.0333104953,-1.2605569063857325,-1.0527543301898605
167587.532025989,1995,border rivers,-0.6197450871490129,-1.1658073296213167,1391845.49406377,-0.12382098155252491,-1.2605569063857325
317721.33241986146,1996,border rivers,0.8052046456064639,-0.6197450871490129,1986518.1089475097,2.184909225923171,-0.12382098155252491
155907.3942222808,1997,border rivers,-0.7306035960142853,0.8052046456064639,1407875.938499247,-0.06158510523815646,2.184909225923171
554459.6334429354,1998,border rivers,3.052134903088862,-0.7306035960142853,1902332.1183413542,1.8580693232706926,-0.06158510523815646
221315.9868301966,1999,border rivers,-0.10979764617458818,3.052134903088862,1408666.9696165621,-0.05851404161442489,1.8580693232706926
128587.03149263296,2000,border rivers,-0.9899065875342632,-0.10979764617458818,1281085.3119763494,-0.5538313297181778,-0.05851404161442489
213495.22302403415,2001,border rivers,-0.1840260695296113,-0.9899065875342632,1454069.1119645922,0.11775319333047253,-0.5538313297181778
162124.52082156207,2002,border rivers,-0.6715956120499069,-0.1840260695296113,1074737.7557401117,-1.3549457990880678,0.11775319333047253
162464.90481500034,2003,border rivers,-0.6683649599301867,-0.6715956120499069,1131396.810626426,-1.1349752333194874,-1.3549457990880678
207631.11723115257,2004,border rivers,-0.23968346287138062,-0.6683649599301867,1478281.0763018327,0.21175263444924622,-1.1349752333194874
147610.8958403043,2005,border rivers,-0.8093473107619882,-0.23968346287138062,1333387.050146091,-0.3507774143473244,0.21175263444924622
185496.83739825932,2006,border rivers,-0.4497643110872462,-0.8093473107619882,1269389.6585452363,-0.5992380084465343,-0.3507774143473244
174436.90417122247,2007,border rivers,-0.5547363350739433,-0.4497643110872462,1095494.9507039154,-1.274358999164945,-0.5992380084465343
274388.58426476823,2008,border rivers,0.39392492217863667,-0.5547363350739433,1422866.7396908477,-0.0033854930833616998,-1.274358999164945
133767.9628794175,2009,border rivers,-0.9407333382349377,0.39392492217863667,1332842.283706857,-0.3528923910635882,-0.0033854930833616998
491326.47621205606,2010,border rivers,2.4529255625663486,-0.9407333382349377,1636166.761897516,0.8247209173994007,-0.3528923910635882
258622.7830271665,2011,border rivers,0.24428856979656874,2.4529255625663486,1703150.2272021493,1.0847745097116028,0.8247209173994007
184659.27013552788,2012,border rivers,-0.4577138284115449,0.24428856979656874,1667278.0316652579,0.9455059115423605,1.0847745097116028
148461.66599031497,2013,border rivers,-0.801272482210965,-0.4577138284115449,1411129.6582909287,-0.04895300989408926,0.9455059115423605
164718.072289563,2014,border rivers,-0.6469796997002564,-0.801272482210965,1063791.770536979,-1.3974419996134528,-0.04895300989408926
203610.36105036925,2015,border rivers,-0.27784525875113086,-0.6469796997002564,1406375.319643154,-0.06741104037668082,-1.3974419996134528
424320.78319080075,2016,border rivers,1.8169612153424426,-0.27784525875113086,1577051.585623509,0.5952148164488249,-0.06741104037668082
137770.47343433285,2017,border rivers,-0.9027447152159044,1.8169612153424426,1316725.7137959297,-0.41546263704931596,0.5952148164488249
207049.74668025164,2018,border rivers,-0.24520136629462597,-0.9027447152159044,1275404.2985866168,-0.5758870405306119,-0.41546263704931596
111187.06226598559,2019,border rivers,-1.155053153027297,-0.24520136629462597,988450.7813169865,-1.689942466794548,-0.5758870405306119
189277.47707246384,2020,border rivers,-0.41388150868519397,-1.155053153027297,1225999.418896216,-0.7676943228623037,-1.689942466794548
282139.06162719254,2021,border rivers,0.46748624292946106,-0.41388150868519397,1638908.2261224529,0.8353642547759892,-0.7676943228623037
367800.60512004246,2022,border rivers,1.2805169740994422,0.46748624292946106,2036066.681399996,2.3772743745700744,0.8353642547759892
113897.40535757819,2023,border rivers,-1.1293287481703733,1.2805169740994422,1213917.4832591088,-0.8146006862495258,2.3772743745700744
238072.0552837439,2024,border rivers,0.04923752913087335,-1.1293287481703733,1552456.8867486268,0.49972946397919726,-0.8146006862495258
76812.89011558484,1981,broken,1.790576141619102,NA,NA,NA,NA
20307.402515184647,1982,broken,-2.039128578136945,1.790576141619102,103283.17686258182,-2.079911004501052,NA
74938.18665541809,1983,broken,1.6635166117497808,-2.039128578136945,163707.81786630448,0.026643930656460344,-2.079911004501052
67127.8502047338,1984,broken,1.134164797646393,1.6635166117497808,164602.9032625814,0.057848858440779735,0.026643930656460344
54229.676338667006,1985,broken,0.25998072404926087,1.134164797646393,133236.48573139208,-1.0356633337866799,0.057848858440779735
67093.31422055066,1986,broken,1.1318240936326,0.25998072404926087,177779.74295524778,0.517226625909115,-1.0356633337866799
38929.245946365256,1987,broken,-0.7770182113830186,1.1318240936326,157315.71364790792,-0.19620089661317713,0.517226625909115
52587.53968717488,1988,broken,0.1486835960751057,-0.7770182113830186,172217.08663176882,0.3232984380678694,-0.19620089661317713
56801.66010024971,1989,broken,0.43429898532198435,0.1486835960751057,220022.35371306379,1.989910264366029,0.3232984380678694
59785.35192311091,1990,broken,0.6365210904937327,0.43429898532198435,175469.3183324801,0.4366794135375782,1.989910264366029
60627.5538238647,1991,broken,0.6936019994686949,0.6365210904937327,160865.12246194083,-0.07245957966216778,0.4366794135375782
64663.02112803695,1992,broken,0.9671090310423897,0.6936019994686949,152736.60551876985,-0.355840121072308,-0.07245957966216778
72445.03136595558,1993,broken,1.4945410133678692,0.9671090310423897,226721.1612224392,2.2234475396255644,-0.355840121072308
23312.903830358093,1994,broken,-1.8354283171401484,1.4945410133678692,161389.7852715336,-0.054168514750865426,2.2234475396255644
47710.23491384656,1995,broken,-0.18187964482986946,-1.8354283171401484,170841.46852540842,0.27534093161504647,-0.054168514750865426
69670.2088942537,1996,broken,1.306475195911113,-0.18187964482986946,194489.86135508402,1.0997833742408547,0.27534093161504647
45579.292804558594,1997,broken,-0.3263059545571608,1.306475195911113,131570.5408383594,-1.0937423621072992,1.0997833742408547
48832.02778483512,1998,broken,-0.10584923371307119,-0.3263059545571608,130952.84162685907,-1.1152769099476205,-1.0937423621072992
46970.563991377865,1999,broken,-0.23201143455757373,-0.10584923371307119,157745.24836350325,-0.18122623627712175,-1.1152769099476205
58859.41164245234,2000,broken,0.5737647456918298,-0.23201143455757373,174860.50884856732,0.41545478395594543,-0.18122623627712175
46228.66184586916,2001,broken,-0.28229444721547536,0.5737647456918298,152111.8331783779,-0.37762125597257923,0.41545478395594543
32634.201124493764,2002,broken,-1.203669920609688,-0.28229444721547536,130405.85808689639,-1.1343461316495305,-0.37762125597257923
60365.97256748022,2003,broken,0.6758731201205541,-1.203669920609688,148998.52711068915,-0.4861589345190112,-1.1343461316495305
49350.199877682884,2004,broken,-0.07072970472751999,0.6758731201205541,154301.42010564051,-0.3012867495367489,-0.4861589345190112
56703.43215028165,2005,broken,0.42764150726843736,-0.07072970472751999,167292.25955207128,0.15160658161323087,-0.3012867495367489
31482.537939677026,2006,broken,-1.281724816191736,0.42764150726843736,121279.3752811832,-1.4525182726113752,0.15160658161323087
33401.05076379215,2007,broken,-1.151696071561026,-1.281724816191736,116377.6010535598,-1.6234064486717312,-1.4525182726113752
43112.024148439436,2008,broken,-0.4935270656122007,-1.151696071561026,138267.04886828343,-0.860285252483937,-1.6234064486717312
45538.29531028549,2009,broken,-0.3290845925971726,-0.4935270656122007,139609.3044075543,-0.81349084901666,-0.860285252483937
61074.031070919125,2010,broken,0.7238623528064106,-0.3290845925971726,199107.1259387187,1.2607528286557248,-0.81349084901666
49792.31456407937,2011,broken,-0.04076502743564434,0.7238623528064106,220420.51895048333,2.003791305808089,1.2607528286557248
45471.968833934116,2012,broken,-0.333579922702524,-0.04076502743564434,182327.25385347178,0.6757642914410646,2.003791305808089
59640.47606815077,2013,broken,0.6267020132840422,-0.333579922702524,155163.32605567967,-0.27123854068458947,0.6757642914410646
35802.43379509683,2014,broken,-0.9889404115450154,0.6267020132840422,169223.80620652018,0.21894515524523042,-0.27123854068458947
39167.171047344396,2015,broken,-0.760892646931438,-0.9889404115450154,138605.6482919405,-0.8484808250997118,0.21894515524523042
82600.22499736241,2016,broken,2.1828174026500995,-0.760892646931438,203799.32121529864,1.4243345554547848,-0.8484808250997118
47498.46690580143,2017,broken,-0.19623239133900686,2.1828174026500995,152439.6543318351,-0.3661925861916247,1.4243345554547848
28251.168176195664,2018,broken,-1.500733492340102,-0.19623239133900686,132024.0708938812,-1.0779311638803561,-0.3661925861916247
33992.27944837598,2019,broken,-1.111625073504727,-1.500733492340102,134842.20658422943,-0.9796838669525874,-1.0779311638803561
43405.88366867748,2020,broken,-0.4736105010555059,-1.111625073504727,164155.65095552226,0.04225651831189087,-0.9796838669525874
53593.39720097009,2021,broken,0.216856395418515,-0.4736105010555059,179227.31148308978,0.5676925049884195,0.04225651831189087
62469.94565188324,2022,broken,0.8184715825665425,0.216856395418515,201781.94744366326,1.3540038326883224,0.5676925049884195
32098.03196076832,2023,broken,-1.2400092155013305,0.8184715825665425,205966.17445065052,1.4998765082222214,1.3540038326883224
36368.92929369047,2024,broken,-0.9505457249965671,-1.2400092155013305,180093.755606842,0.5978989259883556,1.4998765082222214
41125.0750977708,1981,campaspe,1.5388096838714476,NA,NA,NA,NA
12142.598672041706,1982,campaspe,-1.991031780411174,1.5388096838714476,60207.68859101675,-2.033643028058488,NA
44033.1484647821,1983,campaspe,1.8929905275394407,-1.991031780411174,98544.15607879982,0.3959838348372659,-2.033643028058488
35684.46689108821,1984,campaspe,0.8761856845704145,1.8929905275394407,98853.27672434037,0.415574785008153,0.3959838348372659
31957.74695455701,1985,campaspe,0.42230002054004667,0.8761856845704145,79413.39386521297,-0.8164547863427871,0.415574785008153
33147.61818137591,1986,campaspe,0.5672171329319196,0.42230002054004667,102521.4694184888,0.6480515908281247,-0.8164547863427871
23492.410109995388,1987,campaspe,-0.6087125321528627,0.5672171329319196,100319.3506617034,0.5084892566491227,0.6480515908281247
31930.963595493646,1988,campaspe,0.4190380145614719,-0.6087125321528627,102935.03433274706,0.6742618415653175,0.5084892566491227
31464.89267488741,1989,campaspe,0.3622741812476361,0.4190380145614719,110839.4409774065,1.1752145891087986,0.6742618415653175
30989.130579390716,1990,campaspe,0.3043300377883363,0.3622741812476361,91513.55554718453,-0.04959023688296291,1.1752145891087986
34237.23739634543,1991,campaspe,0.6999243256776732,0.3043300377883363,92060.93020935173,-0.014899607557406533,-0.04959023688296291
34556.051092878515,1992,campaspe,0.7387533680573872,0.6999243256776732,89353.53299194851,-0.18648466583196802,-0.014899607557406533
46286.62949708678,1993,campaspe,2.1674470877711935,0.7387533680573872,134898.49740371524,2.6999906996858236,-0.18648466583196802
13272.019065939674,1994,campaspe,-1.8534771119133397,2.1674470877711935,85792.38249483854,-0.4121775237706973,2.6999906996858236
25848.419411213254,1995,campaspe,-0.3217688217702832,-1.8534771119133397,88304.12697231535,-0.2529922295817512,-0.4121775237706973
38307.88916720782,1996,campaspe,1.1956982269958407,-0.3217688217702832,111391.85983631962,1.210224901407741,-0.2529922295817512
27957.21147218591,1997,campaspe,-0.06493425915288137,1.1956982269958407,75991.02911086736,-1.033351905109287,1.210224901407741
25428.71531671215,1998,campaspe,-0.37288553428778215,-0.06493425915288137,77482.51269216582,-0.9388270619988588,-1.033351905109287
26012.77559717309,1999,campaspe,-0.30175150952993396,-0.37288553428778215,88377.8278795754,-0.24832133223953087,-0.9388270619988588
30425.56789619174,2000,campaspe,0.23569246183874856,-0.30175150952993396,96827.14432103094,0.2871658303637825,-0.24832133223953087
25937.43494995716,2001,campaspe,-0.3109274176401391,0.23569246183874856,90654.26261663277,-0.10404911961205876,0.2871658303637825
17210.665424563842,2002,campaspe,-1.373780448812626,-0.3109274176401391,71045.53729497081,-1.3467793164888686,-0.10404911961205876
31131.00608173493,2003,campaspe,0.32160937664069017,-1.373780448812626,83873.4506228769,-0.5337924958771023,-1.3467793164888686
27901.40278825947,2004,campaspe,-0.07173132520399726,0.32160937664069017,80187.79666140894,-0.767375933761002,-0.5337924958771023
26187.534773484404,2005,campaspe,-0.28046719352649124,-0.07173132520399726,95275.84673942588,0.18885019192333444,-0.767375933761002
23039.775369417435,2006,campaspe,-0.6638399426611133,-0.28046719352649124,77793.95208401306,-0.9190891580608631,0.18885019192333444
21066.842283287708,2007,campaspe,-0.9041279329411087,-0.6638399426611133,75228.39548301841,-1.081684870303848,-0.9190891580608631
26184.91892269499,2008,campaspe,-0.28078578392039744,-0.9041279329411087,76187.21745284866,-1.0209181964996799,-1.081684870303848
31227.41242407116,2009,campaspe,0.33335092348435996,-0.28078578392039744,82283.50873664797,-0.6345572707864231,-1.0209181964996799
38576.59898773036,2010,campaspe,1.2284250048048748,0.33335092348435996,116662.73352121041,1.5442738405757028,-0.6345572707864231
27199.332692315536,2011,campaspe,-0.15723803274316975,1.2284250048048748,137937.58718402017,2.8925972347384827,1.5442738405757028
26234.22950093325,2012,campaspe,-0.2747801368826364,-0.15723803274316975,98587.96448840415,0.39876025363039913,2.8925972347384827
37668.17489654129,2013,campaspe,1.1177859766856013,-0.2747801368826364,90110.2434952252,-0.13852708688230883,0.39876025363039913
20306.819026579564,2014,campaspe,-0.9966928872238252,1.1177859766856013,87667.66223522073,-0.2933290661205836,-0.13852708688230883
20883.660612127835,2015,campaspe,-0.926438043673492,-0.9966928872238252,71988.57976205277,-1.287012690583548,-0.2933290661205836
45635.74499983413,2016,campaspe,2.0881743902586534,-0.926438043673492,101347.83125816626,0.5736706426474423,-1.287012690583548
23878.212904703403,2017,campaspe,-0.5617247357412519,2.0881743902586534,89156.85135865051,-0.19894963746377792,0.5736706426474423
17558.715599055387,2018,campaspe,-1.3313906295465123,-0.5617247357412519,80448.62477777633,-0.7508455896877857,-0.19894963746377792
21111.61834310972,2019,campaspe,-0.8986745551743066,-1.3313906295465123,82216.30861769542,-0.638816171642349,-0.7508455896877857
25566.5137322842,2020,campaspe,-0.35610275307013384,-0.8986745551743066,98603.2540596352,0.3997292514389993,-0.638816171642349
26576.703140262063,2021,campaspe,-0.23306949646774608,-0.35610275307013384,94567.04194710724,0.1439287039298094,0.3997292514389993
37175.82010822764,2022,campaspe,1.0578209715770397,-0.23306949646774608,109892.19108024813,1.1151813114797464,0.1439287039298094
15830.94246826593,2023,campaspe,-1.5418200334507235,1.0578209715770397,108626.19901950937,1.0349473066131305,1.1151813114797464
21185.515122933964,2024,campaspe,-0.8896744989448458,-1.5418200334507235,100490.16032646682,0.5193145563479977,1.0349473066131305
71364.03824269689,1981,castlereagh,-0.15997366057397522,NA,NA,NA,NA
29391.237032414883,1982,castlereagh,-1.3630889010251441,-0.15997366057397522,292370.68289699726,-1.0922130068709643,NA
97100.33413295649,1983,castlereagh,0.5777357351655442,-1.3630889010251441,413570.32097926346,0.47916967145910955,-1.0922130068709643
120482.56960329523,1984,castlereagh,1.247967957914859,0.5777357351655442,491460.88608419243,1.4890397234484407,0.47916967145910955
89860.8608214028,1985,castlereagh,0.37022228781821603,1.247967957914859,295518.1150900157,-1.0514057857638306,1.4890397234484407
105658.4232925635,1986,castlereagh,0.8230462029010369,0.37022228781821603,325138.0258547055,-0.667376464836953,-1.0514057857638306
80068.88871616378,1987,castlereagh,0.08954359747148156,0.8230462029010369,347105.4697176287,-0.3825632317317908,-0.667376464836953
97446.66423482103,1988,castlereagh,0.5876629978634211,0.08954359747148156,395957.2559611216,0.2508120152834088,-0.3825632317317908
61109.891054474596,1989,castlereagh,-0.4539002131090865,0.5876629978634211,404848.8270621183,0.36609338932317864,0.2508120152834088
70950.33731836574,1990,castlereagh,-0.1718320515485955,-0.4539002131090865,422812.5028419208,0.598996798988141,0.36609338932317864
52757.48294769362,1991,castlereagh,-0.6933150054978876,-0.1718320515485955,331524.1243621763,-0.5845791501293156,0.598996798988141
75552.73976449264,1992,castlereagh,-0.039908034900677104,-0.6933150054978876,330245.74583382026,-0.6011536375419284,-0.5845791501293156
107238.58196667554,1993,castlereagh,0.8683401296425667,-0.039908034900677104,434965.64407348505,0.7565652201546834,-0.6011536375419284
28640.721772821253,1994,castlereagh,-1.3846017932070234,0.8683401296425667,284653.1476649199,-1.1922727213633202,0.7565652201546834
61564.85281664813,1995,castlereagh,-0.4408591147284665,-1.3846017932070234,391686.2138495572,0.19543691929529164,-1.1922727213633202
127633.42394547554,1996,castlereagh,1.4529412166264082,-0.4408591147284665,425282.3721322188,0.6310192528660911,0.19543691929529164
72137.43260482927,1997,castlereagh,-0.1378049580540075,1.4529412166264082,366382.32669373945,-0.13263410963040295,0.6310192528660911
195494.20652558518,1998,castlereagh,3.3981137902184897,-0.1378049580540075,513042.25743257377,1.7688474328447068,-0.13263410963040295
77598.20867880955,1999,castlereagh,0.01872362068872702,3.3981137902184897,399068.0807140845,0.2911446120590555,1.7688474328447068
60565.62378921418,2000,castlereagh,-0.4695011790401637,0.01872362068872702,429301.21495428315,0.6831245239497933,0.2911446120590555
72138.30528366144,2001,castlereagh,-0.137779943445196,-0.4695011790401637,395753.5778171084,0.24817127878847428,0.6831245239497933
33928.88088551833,2002,castlereagh,-1.2330211352818614,-0.137779943445196,246843.9159454985,-1.6824785730057106,0.24817127878847428
78078.43172505838,2003,castlereagh,0.032488812648712964,-1.2330211352818614,297539.1753929551,-1.0252022491679227,-1.6824785730057106
66615.69994425772,2004,castlereagh,-0.296080806367015,0.032488812648712964,345573.02803970635,-0.40243170944625156,-1.0252022491679227
83125.60810844331,2005,castlereagh,0.17716190219719147,-0.296080806367015,377445.62042427,0.010804174579928338,-0.40243170944625156
62361.76075879313,2006,castlereagh,-0.41801641510430226,0.17716190219719147,287472.39199692104,-1.1557205354048126,0.010804174579928338
32209.52977456626,2007,castlereagh,-1.2823048968042243,-0.41801641510430226,299198.9645492101,-1.0036826805364643,-1.1557205354048126
86711.13181818335,2008,castlereagh,0.27993794038857406,-1.2823048968042243,429126.6263337763,0.6808609401764505,-1.0036826805364643
47745.22657474676,2009,castlereagh,-0.8369871421544143,0.27993794038857406,390457.7061427405,0.17950901916924952,0.6808609401764505
136712.04921101124,2010,castlereagh,1.7131724164595834,-0.8369871421544143,512858.3886092596,1.7664635289930744,0.17950901916924952
82063.0225545897,2011,castlereagh,0.14670377604736096,1.7131724164595834,443313.52389129036,0.864797504953889,1.7664635289930744
67468.2802718368,2012,castlereagh,-0.2716423043790188,0.14670377604736096,511698.9831359528,1.7514315560701947,0.864797504953889
51894.21272226011,2013,castlereagh,-0.7180599244668018,-0.2716423043790188,291658.4988018124,-1.1014466462502834,1.7514315560701947
59355.13277646374,2014,castlereagh,-0.5041988914604743,-0.7180599244668018,294356.50582186837,-1.066466331420868,-1.1014466462502834
58258.18829341074,2015,castlereagh,-0.5356418875778406,-0.5041988914604743,341773.49333078624,-0.4516935976975875,-1.066466331420868
135078.703869462,2016,castlereagh,1.666353938381537,-0.5356418875778406,451315.3015635576,0.968542491564446,-0.4516935976975875
33561.20134238074,2017,castlereagh,-1.2435603618570608,1.666353938381537,273495.48549115023,-1.3369345153087737,0.968542491564446
41272.080583230156,2018,castlereagh,-1.0225344578325306,-1.2435603618570608,263748.0850197406,-1.4633119245310922,-1.3369345153087737
30307.51568442746,2019,castlereagh,-1.3368245398448295,-1.0225344578325306,275268.69787982997,-1.3139443869828102,-1.4633119245310922
88134.01011809596,2020,castlereagh,0.3207235567536966,-1.3368245398448295,418104.2188876539,0.5379527565515405,-1.3139443869828102
92273.79537398438,2021,castlereagh,0.43938703857854794,0.3207235567536966,462846.3307035438,1.1180450787057925,0.5379527565515405
144277.9318181574,2022,castlereagh,1.9300421132548529,0.43938703857854794,548648.4119580981,2.2304898547913408,1.1180450787057925
41138.839045795285,2023,castlereagh,-1.026353715059274,1.9300421132548529,329133.4918613179,-0.615574279830544,2.2304898547913408
78254.03390628348,2024,castlereagh,0.03752230229906848,-1.026353715059274,421508.4504396251,0.5820894435782901,-0.615574279830544
215320.96488452773,1981,central murray,1.5235529527072096,NA,NA,NA,NA
66627.00895274334,1982,central murray,-1.9599260934154799,1.5235529527072096,339725.760306529,-1.9823903574361361,NA
205653.8659908652,1983,central murray,1.2970801534475123,-1.9599260934154799,519680.33530935994,-0.06376118929486324,-1.9823903574361361
216367.87693174812,1984,central murray,1.5480791424690767,1.2970801534475123,565038.560402865,0.4198364834964358,-0.06376118929486324
165411.2457674222,1985,central murray,0.35430932304638596,1.5480791424690767,422039.0882090788,-1.1047869298037765,0.4198364834964358
207973.82318459926,1986,central murray,1.35143019223444,0.35430932304638596,531142.1179810598,0.05844137517160644,-1.1047869298037765
127593.92143461724,1987,central murray,-0.531643680680192,1.35143019223444,505288.22753539117,-0.21720612263837433,0.05844137517160644
149226.2298283444,1988,central murray,-0.02485984715717304,-0.531643680680192,533708.8562102616,0.08580727477961751,-0.21720612263837433
